Dataset,Row ID,text,TARGET,MIGRANTS,POC,LGBT+,MUSLIMS,WOMEN,JEWS,other,DISABLED
DIALO_CONAN_Counterspeech,188,"They can adopt, use surrogacy, or they might not want children and that's okay too!",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,3192,"Of course not, migrants are welcome here to integrate and help the community to thrive.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3932,"This is a personal view, and has nothing to do with Islam. Can you find some evidence or some studies to support your point of view?",MUSLIMS,0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,1035,What about all the refugees that have already crossed the Mediterranean and integrated in our society? Aren they a problem for Europe as well?,MIGRANTS,1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,3732,"To those saying that it's time for us to ""wake up"", what do you suggest exactly? Is it that we stop oppressing these people or stop talking about equality?",['POC'],0,1,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,851,The far right have mastered the corrupt art of playing the victim and blaming other cultures for the violent beliefs taught in their main books.,MUSLIMS,0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,66,"My best friend is Jewish, she volunteers to help woman, and disadvantaged children, and her whole family work to make the UK a better place.",JEWS,0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,490,"No, those incidents do happen, but what I'm saying is that the majority of sexual assaults aren't committed by migrants, and to think that stopping migration would solve the issue of sexual violence against women is short sighted!",['POC'],0,1,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3623,Immigrants are beneficial to our world and should be welcomed.,MIGRANTS,1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2239,"Actually there are also some Jews that hate other jews: ""I belonged to Europe, to Germany, and I thanked my creator that I was German"" - Victor Klemperer speaking of his experience in WW1, explaining his dislike of Russian Jews... Do you feel better now that we proved that Jews hate everybody? #sarcasm",['JEWS'],0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,2580,Every British citizen has the right to live and vote as he/she wish. Being Muslims is no exception.,['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,186,people who pose no threat (regardless of religion) should have their beliefs challenged but their rights respected,JEWS,0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,2331,"Islam is a religion of equality and human rights. Muslims are equal citizens, and should be protected by the state.",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,1671,You have no idea of the discrimination that many people face due to the fear and cultural closure of host nations.,['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3788,"Do you really think that people from other cultures are flooding into our country, with the aim of mixing and finally replacing us? If so, I would be very surprised.",MIGRANTS,1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,4353,"You shouldn't get your news only from blogs, they're quite unreliable, and some of them are simply opinions or theories of one single person who doesn't even provide evidence.",['JEWS'],0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,2629,"There is nothing ""perverted"" about being attracted to people of the same sex.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7267,"Sexualisation isn't what is encouraged at Pride, but having fun and getting to know other kinds of people is! That's what kids are doing, and it's not bad.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7345,"That's not true. Children only require to be raised by loving parents, and lesbians can be that.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,1263,"Islam is a religion of peace. It is good that people are free to believe what they want, and this freedom is part of our culture.",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,2439,"What do you actually mean by ""Islam is a death cult""? Do you seriously suggest that I should start to worry about what my Muslim neighbour might do?",MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,1490,How do you know? Have you read any medical tests or surveys leading to conclusions about sexual orientation?,['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2501,There are of course differences among groups: unfortunately racism is the first and foremost characterizing us.,['POC'],0,1,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,144,Reparation is a normal and established historical process that has happened many times. When many people have lost their lives it makes perfect sense.,JEWS,0,0,0,0,0,1,0.0,0.0
Multi_CONAN_Counterspeech,1759,"If this is what you are talking about, then equality is a myth, because if you have equality without people different from you, then there will be no equality at all.",POC,0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,173,"This isn't true, what gave you this idea?",['JEWS'],0,0,0,0,0,1,0.0,0.0
Multi_CONAN_Counterspeech,293,"This is not true, for Judaism every person is equal in front of god, regardless of religion. Judaism says that whoever decides to follows the Seven Laws of Noah will receive salvation.",JEWS,0,0,0,0,0,1,0.0,0.0
Multi_CONAN_Counterspeech,409,"If the stolen job is an illegal one, then it is difficult to steal.",MIGRANTS,1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,920,The Bible clearly teaches that everyone is born equal in dignity with the Lord.,LGBT+,0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7464,"Yes, this is what I mean. I dont think many people have any idea of the terrible situations that many refugees flee from. It's our duty to help them settle here, and if there are integration problems maybe it's because they don't feel welcome, no?",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,4246,"I understand that you might not like what you are reading, but why should you be offended by the Quran?",MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,4571,"Every culture has its own distinct ways of life, and Judaism is no exception.",['JEWS'],0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,7516,"Islam is not dangerous. It is about love, not hate.",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,456,What agenda do you mean exactly?,['LGBT+'],0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,1648,"We shouldn't ignore that immigration contrbutes in many ways to our society, and therefore to exclude people is not a wise or sensible strategy.",MIGRANTS,1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,4444,Would you say the same thing about any group of people you dislike?,MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,184,"Just because the parents are gay doesn't mean they would raise their kids as 'gay'. If anything gay parents know what it's like to be scared of coming out, and so would probably want their kids to feel comfortable being whatever they are.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7323,"We welcome people who have expressed their desire to live here. We should always be kind and respectful towards other human beings, don't you think?",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3071,What do you think the problem is? How exactly would a people of a different religion come to this country and spoil our youth?,MIGRANTS,1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,5136,the personal life choice of an individual should not be dictated by the government.,['LGBT+'],0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3705,"Clearly there is a lack of employment opportunities for black people. This has to do with discrimination, not with their allleged laziness.",POC,0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,1767,"To operate a major business requires people with experience, good management skills, and knowledge of the market, regardless of gender. Just being a 'macho-man' doesn't cut it.",['WOMEN'],0,0,0,0,1,0,0.0,0.0
Multi_CONAN_Counterspeech,32,"These are numbers of residents in countries, not ethnic grouping.",MIGRANTS,1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,4635,What is wrong about Islam? It is a religion of peace that does not promote violence.,['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,1243,"I can understand the feeling of fear that is often caused by all the hate speech that is being spewed through the media, but we don't need to hate religions. Islam is a free, open and tolerant faith that has come to our country. We do not have to choose to hate it.",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,4981,"We can talk about all the problems in our society, but to refer to other humans as ""niggas"" is just hate.",POC,0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7214,Why are you saying that? Because it isn't true. We are all human beings with the same rights as any other human being.,['POC'],0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,8037,I don't see how it can be considered divisive when feminists work hard to make sure that women and men get an equal treatment in society.,['WOMEN'],0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,1218,Of course a woman won't remain a child most of her life. Otherwise you can't call them women. Your statement just reflects the patriarchy,['WOMEN'],0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,4428,"Yeah, I don't believe this is as pervasive as you're proposing. And anyway, why would it be a problem for people to choose a partner of a different race? It doesn't affect you.",['POC'],0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,157,Surely the problem here is not the migrants trying to make a living but the exploitative employers who are hiring people for less than minimum wage and underpaying them?,['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,6369,"George W. Bush, Dick Cheney, Condoleeza Rice, Donald Rumsfeld and many more were the people in charge at the time, none of which are Jews.",['JEWS'],0,0,0,0,0,1,0.0,0.0
Multi_CONAN_Counterspeech,3498,"Women have every right to their own thoughts and beliefs, and to have a say in their own life.",WOMEN,0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,4950,"Many Muslims have lived in our country, devoted to it. They're not violent, they're just people.",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2820,"The stereotype that gay people are inherently bad for society is sometimes perpetuated by the media, but is not backed up by scientific studies.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,490,"What you say is true, but unlike Italians, they cannot require alternative punishments.",MIGRANTS,1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,6421,"Personally, I don't understand why you would say that, since they do so much good, for example they boost the working age population, etc.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,6931,"Immigration is not a problem. The whole idea of the American dream is about creating a better world and working hard to better oneself, isn't this what immigrants are doing?",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3115,"Not all Muslims are guilty of these horrible crimes. Some are victims of hate crime, some are just confused about how their religion is misinterpreted.",MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2755,Sensitivity and emotional intelligence are assets not specific to any gender.,['WOMEN'],0,0,0,0,1,0,0.0,0.0
Multi_CONAN_Counterspeech,3895,I think you should try to start a dialogue about LGBT issues. It might also spark a conversation about how we can make better world.,LGBT+,0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,4826,"Terrorism and religious extremism are a part of any society, and have been for a long time. What is happening would be better addressed by greater efforts to aid integration.",MUSLIMS,0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,2715,Islam is a religion. It is not a problem for any civilised society.,MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2369,"We shouldn't judge someone by their sexual preference, that is a personal preference and can't be changed.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,876,A society is built on the cooperation of its members. Be kind to each other and respect each other's differences.,['POC'],0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,704,"It is true, they often run away from persecution, violence and hunger. If I were in the same situation, I would not think twice about escaping. Wouldn't you do the same? It seems to me a very human instinct.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,926,How can you say that to a group that is currently experiencing a lot of social unrest? Is this what democracy is all about? To exclude people because of their skin?,['POC'],0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,5474,Jews deserve respect as members of our society. Intolerance towards people that are considered difference is not acceptable.,['JEWS'],0,0,0,0,0,1,0.0,0.0
Multi_CONAN_Counterspeech,124,"We can also choose NOT to hate, and start to build bridges to better understand each other.",other,0,0,0,0,0,0,1.0,0.0
DIALO_CONAN_Counterspeech,3063,"Islam is a religion, and to suggest that Islam is incompatible with civilisation is just scaremongering.",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,6850,"The idea that Jews are a cancer is completely unfounded. How can you say that they are a cancer when they've been persecuted for so long? Someone already tried a ""solution"" and we should never repeat that time of history.",['JEWS'],0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,3418,"I'm sorry, it seems that there are far more homophobes here than Saudi Arabia. It is sad that in the twenty-first century, in our country, it is still not OK to be gay.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3286,"Women are human beings, and we should treat them with respect.",WOMEN,0,0,0,0,1,0,0.0,0.0
